,Euclidean Distance,Cosine Similarity,PSNR,SSIM
PlayingDhol,34.54579675356855,0.8683779957253632,31.082431709499506,0.9720731228590012
SumoWrestling,53.21261480716938,0.694389906703082,20.72011163330298,0.8993708959647587
FloorGymnastics,47.84601034537991,0.7403273963221105,23.015056457065917,0.9330933051449912
Diving,57.09216280122798,0.6494047780166566,23.153860320137646,0.8462080018860954
PlayingSitar,41.583531042185136,0.7973363300029365,26.555715840048745,0.9407751922096524
CuttingInKitchen,44.905767856673094,0.778035741855142,23.03154552134877,0.9081095201628548
CricketBowling,34.440070281106934,0.8614881159227208,29.496731501150784,0.9736916252544948
StillRings,42.52228685688215,0.796889910899534,27.124109599991414,0.9059081535254206
BrushingTeeth,38.71339534167707,0.8211458733684331,28.583646061044227,0.9458934920174735
BandMarching,60.96377667379636,0.6033333689761765,18.7976238040824,0.7823779231735638
BlowingCandles,53.214056686672635,0.6951934696237912,21.49565356198116,0.8690804785915783
Rowing,48.836851836745815,0.7468899107302764,27.819027806594317,0.9320444400821414
IceDancing,61.1545380204488,0.6065327428025586,17.586870826165768,0.862426051071712
BoxingSpeedBag,51.852279940979315,0.7093154966678966,22.607426505892164,0.8534646438700813
WritingOnBoard,31.93652431813331,0.8897172741288658,30.24666482802315,0.9745974178825106
PushUps,50.54137240135379,0.7250446644563457,20.52566634396963,0.7951238453388214
Swing,67.50705860357763,0.5128571411560875,17.71462283139096,0.6328638345003128
WallPushups,33.51708943458841,0.8797768047319227,28.746531929870887,0.9710250283990588
FieldHockeyPenalty,34.97204282241144,0.8617708949837931,28.88042031276886,0.9453960614545005
PommelHorse,51.526369494583776,0.7126084571389474,23.926221276122114,0.874543866940907
HammerThrow,46.273208423726146,0.742604195856158,24.80056709410686,0.8842841897691999
GolfSwing,32.80736274987971,0.8816518293319947,31.897321467609604,0.9820953245673861
Biking,58.15635344662816,0.6420684699226517,21.597761008203737,0.8986473849841526
HulaHoop,47.44409956355008,0.7583184887259983,22.345266805295434,0.8172995299100876
BabyCrawling,56.02164838684342,0.6679762058408076,20.953433663775602,0.8769730031490326
Shotput,46.947272403646515,0.7602678825116326,24.58316717153868,0.931167198078973
Typing,35.67537655518801,0.8628869314010252,25.006320764734077,0.9640322285039085
