,Euclidean Distance,Cosine Similarity,PSNR,SSIM
GolfSwing,87.41503063426177,0.9676793971944967,33.88467502953226,0.9948425740003586
SalsaSpin,240.8632878625724,0.7849199785595194,17.9798201629108,0.8294275254011154
Archery,76.74886591164872,0.9717459392032849,30.676078678341327,0.9795316010713577
FieldHockeyPenalty,233.3030052024325,0.788090091056373,20.552443188815793,0.8445126861333847
Punch,230.409233517734,0.8401281533186,16.68169973504274,0.7528437376022339
PlayingDhol,56.9945909512183,0.9879046485156673,34.112766431731345,0.9959750771522522
BandMarching,182.16373050971114,0.8275901925981768,21.284608531148404,0.8954260796308517
CleanAndJerk,133.24926344147767,0.9274826718138719,26.735164645202182,0.9480834603309631
Billiards,117.83639379983694,0.9257805912998691,23.839957898340437,0.930913120508194
BlowingCandles,297.2568282297376,0.6522599876382267,16.121417087309975,0.7029279470443726
BoxingSpeedBag,160.654584245014,0.8676419284515209,24.35987550397779,0.8941264748573303
ApplyEyeMakeup,209.8326097009064,0.8545232331149246,19.333662488380703,0.8521608263254166
Skiing,239.7766731874874,0.8356836630597906,16.864960579271607,0.8622327893972397
PlayingDaf,103.24299182289936,0.9662224244795163,29.921869666623174,0.9889310300350189
HorseRiding,212.3089381101966,0.8724585600263105,22.445683555279842,0.971355140209198
FrontCrawl,277.0559701555302,0.7007840886199793,21.865011963082477,0.8128283768892288
TrampolineJumping,270.2388780141009,0.7138740428162931,16.877256372344394,0.7575808316469193
Mixing,179.29659196272283,0.8465696342428531,22.785940218702507,0.9254165291786194
HandstandPushups,160.82724939136185,0.8898587408334547,21.727269389379767,0.8757678121328354
